0.049510 853.406400 671.979000 0.016190 59.656261 0.016520
0.082220 860.265000 612.718312 0.295790 333.609026 0.065860
0.443870 537.007137 530.260224 0.656990 213.299292 0.033110
1.133970 325.147200 505.522500 0.034700 807.060942 0.080300
1.248970 1132.205631 503.509327 0.492710 172.064162 0.032960
1.774640 1274.800800 407.214500 0.147620 399.493220 0.065920
1.988180 1171.534800 793.130250 0.262700 48.793005 0.016360
2.267240 1122.945600 797.585250 0.049360 607.815295 0.246270
2.562870 516.126545 832.371273 0.213790 287.862932 0.065750
2.842410 518.459805 544.517797 0.607920 120.340260 0.032760
3.483090 630.654436 500.996045 0.361320 94.119402 0.016380
3.860790 617.584800 407.788500 0.016250 717.978279 0.134510
4.011550 1334.978400 436.758000 0.030240 99.286180 0.016410
4.058200 1264.035360 506.219000 0.262680 352.082488 0.081810
4.402690 1272.090400 858.209333 0.295900 318.848637 0.049300
4.747890 1236.351200 541.370000 0.361490 356.236282 0.065930
5.175310 1199.628150 895.708406 0.295410 376.930669 0.082120
5.552840 1103.020800 531.368250 0.032870 49.341878 0.016630
5.602340 1109.872867 580.232042 0.640670 818.187136 0.131640
6.374650 348.712560 880.340650 0.525330 484.247020 0.098630
6.998610 387.055200 397.614000 0.049240 0.000000 0.098630
