0.063510 871.248000 462.199500 0.003250 27.543698 0.015130
0.081890 846.860280 449.397375 0.345230 543.294928 0.131340
0.558460 324.401778 300.378944 0.493130 860.017485 0.098480
1.150070 1181.018160 223.969200 0.182790 690.025768 0.096370
1.429230 491.175300 208.082437 0.147990 885.885357 0.131230
1.708450 1376.390400 242.536636 0.180870 986.612759 0.098530
1.987850 483.786545 662.849727 0.180680 835.033597 0.086280
2.254810 1317.687000 706.336969 0.266290 919.755177 0.107710
2.628810 553.267050 194.857031 0.297550 801.514979 0.112900
3.039260 1351.901040 262.754100 0.164190 834.963544 0.098480
3.301930 517.776480 225.333000 0.591490 493.317466 0.082460
3.975880 477.802080 717.028200 0.264610 871.259205 0.096790
4.337280 1348.922400 701.472188 0.262870 537.207015 0.081570
4.681720 1362.228988 164.430000 0.279790 1019.763839 0.098460
5.059970 349.134240 280.865900 1.544090 554.630596 0.098630
6.702690 322.995120 834.880200 0.164020 846.154640 0.103280
6.969990 1162.316400 727.560750 0.061500 48.768715 0.016510
7.048000 1162.694400 776.328000 0.016380 0.000000 0.016510
