0.064660 830.961600 462.556500 0.016230 29.671609 0.016380
0.097270 856.174400 478.200000 0.345520 545.914512 0.082070
0.524860 321.914743 365.998071 0.837780 504.377915 0.099610
1.462250 311.800300 870.274563 0.411880 810.811395 0.096700
1.970830 1116.783840 773.235300 0.591270 461.115161 0.100470
2.662570 1226.354304 325.327380 0.408970 762.206627 0.119480
3.191020 466.158000 270.005400 0.175900 469.046706 0.098730
3.465650 396.913067 733.912667 0.147840 919.939168 0.098460
3.711950 1316.143733 697.814833 0.149210 417.786396 0.080690
3.941850 1344.995621 281.025868 0.311970 922.275743 0.115280
4.369100 423.305723 313.893462 0.230110 437.206986 0.065840
4.665050 363.135733 746.940250 0.305430 879.146907 0.092180
5.062660 1242.270400 751.579500 0.242620 477.995616 0.087490
5.392770 1316.303520 279.351900 0.586200 163.676030 0.016500
5.995470 1312.634400 115.717000 0.180400 240.192219 0.049810
6.225680 1208.238827 332.035900 0.755490 107.540168 0.016660
6.997830 1108.094400 371.227500 0.016380 0.000000 0.016660
