0.049380 849.508800 474.148500 0.016190 15.788495 0.016450
0.082020 834.430800 478.831500 0.279640 358.792774 0.049060
0.410720 1141.809832 293.762903 0.509450 873.406937 0.164210
1.084380 268.612050 274.649812 0.312040 530.031354 0.082370
1.478790 266.779800 804.678000 0.197070 309.745182 0.065640
1.741500 549.468000 678.070500 0.115010 436.872239 0.065810
1.922320 542.992800 241.246250 0.121240 864.667677 0.272890
2.316450 1400.246400 128.257500 0.016590 512.183960 0.131640
2.464680 1339.363200 636.810000 0.134060 926.492892 0.128360
2.727100 413.952000 592.053000 0.016490 191.134966 0.065610
2.809200 535.626000 739.457250 0.032920 864.122237 0.131500
2.973620 1376.151382 538.897227 0.381090 330.321435 0.078760
3.433470 1309.616215 215.346115 0.427370 373.431612 0.065490
3.926330 1321.003765 588.604059 0.279740 932.957725 0.100430
4.306500 490.495200 163.556250 0.246770 517.180434 0.079910
4.633180 449.734320 679.127925 0.362030 224.510221 0.032100
5.027310 281.187600 827.441250 0.246260 808.841050 0.115330
5.388900 1084.862100 736.166156 0.262500 451.334299 0.082200
5.733600 1162.480200 291.556125 0.131800 898.707563 0.109130
5.974530 264.427418 325.856045 0.186530 495.188706 0.081940
6.243000 273.505575 820.961531 0.541940 254.637374 0.049240
6.834180 496.687200 698.364000 0.147880 10.133833 0.016310
6.998370 492.105600 689.325000 0.016570 0.000000 0.016310
