0.049010 852.196800 507.045000 0.016200 40.857605 0.016370
0.081580 850.925305 466.207184 0.328810 488.796372 0.104580
0.514970 382.828518 325.468809 0.618350 862.306596 0.114980
1.248300 1240.330700 234.569562 0.393890 466.297099 0.115260
1.757450 1234.158947 700.825816 0.312060 874.299323 0.098620
2.168130 361.425318 753.126088 0.296070 884.075768 0.125000
2.589200 1242.933440 685.795600 0.252450 464.735131 0.082320
2.923970 1250.683840 221.125100 0.279320 836.225618 0.098340
3.301630 414.734727 242.627795 0.361530 881.217978 0.098780
3.761940 1295.847200 228.992000 0.344930 1007.435488 0.120440
4.227310 413.700000 715.554000 0.010800 26.770455 0.016390
4.254500 420.045287 741.561587 0.394270 836.208635 0.098610
4.747380 1255.082182 697.309295 0.378120 305.745889 0.065630
5.191130 1259.454646 391.594673 0.476050 931.389517 0.115340
5.782520 328.573516 360.825316 0.361200 494.761098 0.082130
6.225850 367.271520 854.070700 0.246810 841.489372 0.098180
6.570840 1208.347700 827.703625 0.427240 0.000000 0.098180
