0.048830 800.184000 694.102500 0.016370 58.015681 0.016540
0.081740 836.226000 648.640500 0.296080 404.427291 0.114890
0.492710 451.158400 525.010500 0.052560 70.847244 0.013020
0.558290 470.712480 456.915200 0.262790 21.832007 0.016660
0.837740 459.001200 475.340250 0.032610 594.740434 0.082320
0.952670 1040.424000 600.495000 0.019960 137.448019 0.012920
0.985550 1148.214538 515.212190 0.509400 95.581796 0.025040
1.519990 1239.672000 542.986500 0.008060 701.235481 0.262830
1.790880 541.161600 604.747500 0.016890 19.193849 0.015460
1.823230 557.247600 594.276375 0.065840 255.692596 0.032640
1.921710 517.535400 846.866250 0.478800 119.639520 0.030630
2.431140 448.072800 944.275500 0.016900 703.180862 0.131260
2.579300 1150.867200 920.965500 0.016200 273.430280 0.065630
2.661130 878.852800 893.175500 0.059370 178.814437 0.006510
2.727010 1056.428100 914.190156 0.821100 312.504219 0.049470
3.597580 1145.648000 614.692750 0.312210 104.654131 0.019840
3.929630 1054.124400 563.939250 0.029170 635.575954 0.246740
4.205540 419.722100 525.332063 0.443480 38.966669 0.016660
4.665680 450.357600 549.412500 0.021650 909.575153 0.175450
4.862780 1318.178400 821.835000 0.016310 90.944018 0.024230
4.903320 1360.884000 902.128500 0.025100 121.402443 0.016190
4.944610 1252.809600 957.432000 0.016620 60.299561 0.032940
4.994170 1194.235200 971.752500 0.115140 32.156168 0.016030
5.125340 1162.204615 968.913346 0.214530 156.184588 0.032000
5.371870 1055.940000 854.451750 0.312120 712.050464 0.098590
5.782580 344.713895 888.705079 0.312010 742.936951 0.099000
6.193590 406.526400 148.344000 0.026560 777.638230 0.137560
6.357710 350.599200 923.968500 0.016310 341.444249 0.032830
6.406850 368.541600 582.996000 0.591400 0.000000 0.032830
