0.049300 833.078400 337.944469 0.328710 500.238955 0.100190
0.478200 336.664042 276.204711 0.359720 364.524221 0.082470
0.920390 340.762435 640.705891 0.394080 878.903632 0.098240
1.412710 1214.941108 549.693577 0.253440 427.905154 0.075250
1.741400 1292.615520 128.897300 0.266310 974.631712 0.095200
2.102910 324.151200 238.368000 0.122520 484.332203 0.110520
2.335950 299.824800 722.088900 0.588480 366.295125 0.065620
2.990050 300.164073 355.793932 0.377540 890.451440 0.098650
3.466240 1186.706769 272.452385 0.443950 376.016355 0.066040
3.976230 1252.009422 642.754778 0.574220 996.573939 0.115510
4.665960 315.913991 300.870351 0.945470 1009.263674 0.122050
5.733480 1285.688661 580.424022 0.426940 342.663120 0.065890
6.226310 1248.275280 239.809500 0.164310 931.891791 0.131600
6.522220 363.682200 532.926187 0.131460 254.805278 0.049480
6.703160 373.587200 278.313500 0.377320 0.000000 0.049480
