0.049430 0.080631
0.081950 0.548237
0.427570 -0.813731
0.821620 -0.167707
1.242490 -1.187950
1.659640 0.103766
1.692320 -0.547789
2.102740 0.585284
2.439970 -0.346405
2.825950 -0.965816
3.187300 -0.260303
3.598050 3.132681
4.205510 -1.472021
4.501560 -0.002717
4.682270 0.615912
5.224300 -0.115087
5.700980 -0.144056
6.144260 1.501498
6.833930 1.501498
