0.049330 1.172044
0.081800 -0.179860
0.262760 -2.121811
0.427320 -1.420262
1.067920 -1.740412
1.297740 0.045410
1.790440 -1.826181
2.004430 -0.532154
2.234380 2.442958
3.252660 0.247480
3.564700 0.194612
3.761960 1.860746
4.698270 -0.183928
5.256900 0.972995
5.306200 0.726280
5.799260 1.116709
6.965530 1.116709
