0.000000 484.478400 691.404000
0.014280 510.165600 734.664000
0.030650 514.113600 740.722500
0.047030 507.864000 719.901000
0.063340 494.793600 749.658000
0.079710 496.608000 751.831500
0.096190 555.828000 785.851500
0.112440 521.035200 748.114500
0.128940 520.161600 746.938500
0.146030 482.714400 726.453000
0.162490 514.281600 717.633000
0.178670 510.400800 711.354000
0.195280 511.509600 704.854500
0.224500 491.047200 683.749500
0.244170 467.325600 685.482000
0.260670 461.848800 700.980000
0.277040 462.638400 702.156000
0.293550 495.969600 744.754500
0.310030 502.454400 755.485500
0.327620 505.915200 760.263000
0.342790 517.524000 707.248500
0.359160 516.196800 693.703500
0.375990 513.576000 689.283000
0.392380 494.054400 702.019500
0.408710 486.494400 710.514000
0.425340 484.680000 707.836500
0.441420 488.728800 724.468500
0.457660 467.476800 634.137000
0.474520 463.915200 628.288500
0.490800 499.699200 720.457500
0.507200 454.120800 660.933000
0.523710 455.800800 663.757500
0.546740 527.889600 741.069000
0.556690 462.873600 712.120500
0.572860 461.832000 710.482500
0.589160 502.000800 718.294500
0.605610 512.584800 703.426500
0.622040 514.953600 707.196000
0.638870 476.280000 702.639000
0.655240 471.324000 759.559500
0.671420 473.205600 762.216000
0.687790 464.973600 742.833000
0.704160 472.936800 696.255000
0.720670 476.784000 701.673000
0.737340 474.986400 706.996500
0.753800 474.180000 702.954000
0.786410 511.022400 715.459500
0.802780 500.186400 712.761000
0.819430 496.843200 707.647500
0.835940 479.253600 729.645000
0.852330 501.110400 736.890000
0.885180 488.056800 705.957000
0.901410 421.243200 718.704000
0.934510 441.856800 671.842500
0.950780 437.724000 744.156000
0.966980 435.792000 741.804000
0.983490 440.361600 718.032000
0.999950 451.684800 725.298000
1.016450 449.853600 722.883000
1.032840 410.457600 747.148500
1.049320 379.831200 709.170000
1.092000 411.684000 701.242500
1.100190 405.904800 789.253500
1.114940 407.702400 791.259000
1.131410 405.686400 731.398500
1.147780 442.797600 750.424500
1.164050 444.830400 752.535000
1.181020 449.769600 765.313500
1.207870 419.311200 787.951500
1.213530 417.261600 785.799000
1.229780 428.920800 782.344500
1.246280 419.714400 758.058000
1.263120 418.790400 757.176000
1.279530 424.788000 804.195000
1.296020 426.988800 763.654500
1.312100 429.105600 766.059000
1.328520 441.789600 761.407500
1.344910 401.032800 743.631000
1.361340 402.158400 744.870000
1.378140 415.212000 742.633500
1.394520 440.647200 722.190000
1.417980 436.699200 717.108000
1.427000 473.088000 765.975000
1.443710 396.648000 719.134500
1.459880 395.455200 717.885000
1.476580 423.561600 759.181500
1.492840 403.821600 768.316500
1.509340 408.072000 772.852500
1.526720 432.633600 733.614000
1.542210 433.624800 809.697000
1.558700 434.683200 810.736500
1.575070 447.636000 777.924000
1.591400 427.761600 758.551500
1.607960 427.627200 758.394000
1.624330 460.605600 757.606500
1.640630 419.932800 742.150500
1.657070 416.791200 738.591000
1.673400 400.041600 762.489000
1.690060 419.899200 736.806000
1.708680 421.058400 737.992500
1.723140 396.160800 757.806000
1.746980 397.068000 737.173500
1.755780 394.984800 734.811000
1.772030 393.036000 745.048500
1.788530 408.021600 741.846000
1.805070 406.896000 740.722500
1.821460 398.916000 753.186000
1.840030 425.056800 743.200500
1.856860 429.945600 749.133000
1.870650 387.156000 764.421000
1.887010 423.477600 741.898500
1.903880 428.668800 747.967500
1.920230 392.952000 735.735000
1.936510 461.580000 751.600500
1.952820 463.495200 754.036500
1.969130 474.801600 778.113000
1.985730 473.911200 775.708500
2.001980 467.073600 767.287500
2.018690 413.313600 754.362000
2.035550 382.082400 716.005500
2.051440 379.780800 713.349000
2.074860 426.165600 782.407500
2.084290 432.398400 758.499000
2.100650 427.106400 752.524500
2.116940 410.709600 730.737000
2.133820 395.908800 724.762500
2.150070 401.503200 731.125500
2.166560 415.027200 747.012000
2.188580 411.936000 773.272500
2.215670 428.064000 798.252000
2.232040 433.994400 785.085000
2.248670 434.179200 785.295000
2.265060 728.498400 957.579000
2.905520 847.610400 792.750000
2.922390 756.537600 727.009500
2.949230 755.613600 723.261000
2.955020 621.969600 660.460500
2.971080 623.716800 681.681000
2.987760 624.825600 684.348000
