0.048900 815.253600 361.798500 0.016210 105.322606 0.016640
0.081750 891.792533 289.447667 0.185120 417.527291 0.126990
0.393860 1308.816600 309.940750 0.197490 468.043429 0.065770
0.657120 1291.175859 777.651618 0.295450 857.750146 0.115260
1.067830 439.718779 673.939737 0.328670 494.951157 0.098370
1.494870 467.052320 179.743900 0.246260 42.870549 0.016390
1.757520 484.545600 218.883000 0.020720 867.972952 0.110800
1.889040 1350.451200 278.754000 0.032930 32.286994 0.016290
1.938260 1318.579200 273.594000 0.148060 515.392862 0.082000
2.168320 1312.119200 788.946375 0.213780 31.334350 0.021820
2.403920 1342.857600 795.028500 0.010880 983.599348 0.098830
2.513630 359.287765 787.409000 0.837540 853.221912 0.098510
3.449680 1212.412200 800.305875 0.492860 464.125280 0.082130
4.024670 1217.733853 336.211105 0.312300 885.037541 0.098450
4.435420 332.785011 348.740921 0.361600 465.052845 0.081880
4.878900 298.852400 812.554167 0.296660 932.316158 0.108090
5.283650 1231.034784 828.347240 1.287720 480.697769 0.082160
6.653530 1251.600000 348.089583 0.311850 29.599244 0.016540
6.981920 1222.267200 344.127000 0.016330 0.000000 0.016540
