0.049500 884.301600 720.090000 0.016380 117.613341 0.016170
0.082050 841.956436 610.364045 0.361760 287.916661 0.065690
0.509500 573.826909 505.470955 0.180750 174.558204 0.037660
0.727910 402.136165 473.961353 0.553450 182.465405 0.049560
1.330920 573.219055 410.524227 0.213660 682.901812 0.114810
1.659390 1244.994800 533.293250 0.312140 279.989788 0.065750
2.037280 1319.906824 803.075515 0.575120 849.601724 0.131420
2.743820 473.020800 735.199500 0.016300 119.508486 0.032700
2.792820 398.691454 828.780622 0.689820 213.828018 0.016570
3.499210 184.871400 830.626125 0.082120 1008.450453 0.115180
3.696510 1192.609152 868.533120 0.443500 288.184154 0.049360
4.189370 1191.359153 580.351676 0.295570 61.403542 0.033100
4.518040 1167.969600 637.126000 0.049030 846.330667 0.148030
4.715100 348.524690 425.499828 0.525640 433.101885 0.081980
5.322720 299.184960 855.782100 0.574980 342.761386 0.081980
5.979680 317.067200 513.487500 0.345150 878.023692 0.115160
6.439990 1191.204000 430.962000 0.016500 38.516624 0.016360
6.472850 1163.906100 458.134687 0.180570 715.904362 0.164590
6.818010 452.281846 379.968346 0.213280 84.448840 0.016190
7.047480 427.005600 460.545750 0.033250 0.000000 0.016190
