0.049390 0.839719
0.081950 0.659499
0.558840 0.637489
0.788560 -0.784974
1.039870 0.340849
1.445800 -0.839732
1.823550 -0.826171
2.218120 -1.212841
2.844300 -1.146337
2.990050 -1.312129
3.419250 1.444581
4.550530 -0.259188
5.257130 -0.701001
5.815650 4.245228
6.982280 4.245228
