0.000000 1049.512800 405.016500
0.018040 1055.644800 420.462000
0.032590 1054.485600 422.982000
0.048810 1039.231200 481.383000
0.065280 1067.270400 498.078000
0.097840 1052.116800 524.118000
0.114340 1030.478400 489.363000
0.130680 1027.874400 499.495500
0.147060 1047.060000 549.055500
0.165070 1048.588800 508.420500
0.180020 1047.799200 511.864500
0.196480 1057.627200 455.553000
0.212900 1023.489600 482.097000
0.229410 1023.657600 483.892500
0.246150 1010.604000 562.663500
0.262730 1037.467200 526.354500
0.279170 1040.121600 516.642000
0.295520 340.519200 874.524000
0.590980 1026.194400 421.470000
0.607090 1008.420000 436.012500
0.623660 1007.680800 440.527500
0.642950 940.396800 545.338500
0.656530 1007.294400 434.196000
0.673040 1006.605600 436.180500
0.689410 1046.421600 454.954500
0.705780 986.848800 449.116500
0.722640 986.277600 455.878500
0.739000 1040.592000 459.312000
0.758000 1011.864000 453.810000
0.773790 1010.973600 455.931000
0.788080 989.503200 453.841500
0.804460 1024.144800 479.661000
0.821110 1023.288000 484.197000
0.837640 998.676000 496.419000
0.853830 976.483200 503.884500
0.870140 976.533600 506.131500
0.886710 1010.587200 484.921500
0.903060 1011.024000 486.055500
0.919450 1012.519200 477.456000
0.936940 987.991200 502.278000
0.952310 971.611200 476.406000
0.978810 971.376000 474.442500
0.985440 971.560800 446.260500
1.001540 1002.909600 428.578500
1.018170 1003.027200 430.710000
1.034570 1025.925600 493.290000
1.050950 1013.577600 471.240000
1.067450 1012.788000 475.765500
1.092040 974.534400 498.592500
1.100520 973.795200 521.010000
1.116530 974.332800 517.209000
1.133020 1006.252800 450.135000
1.149730 974.248800 479.587500
1.166150 974.820000 475.125000
1.182640 1025.707200 476.416500
1.198720 1019.877600 435.277500
1.231690 1032.024000 433.356000
1.248180 1017.828000 423.412500
1.281110 967.982400 535.573500
1.303860 976.684800 451.563000
1.330160 922.908000 461.464500
1.346730 1012.368000 409.069500
1.379690 851.020800 427.938000
1.395890 828.307200 414.309000
1.413110 828.240000 416.545500
1.429010 856.430400 406.266000
1.445160 861.974400 430.563000
1.461520 862.108800 437.430000
1.478360 887.896800 439.414500
1.494760 892.231200 472.458000
1.511050 891.945600 474.694500
1.527100 898.161600 452.655000
1.543610 893.541600 458.430000
1.576550 882.940800 480.438000
1.593060 890.736000 489.657000
1.609610 890.601600 493.720500
