0.049390 807.811200 307.965000 0.016240 24.097924 0.016320
0.081950 822.737300 326.883813 0.394600 541.699198 0.082290
0.558840 287.547120 243.161100 0.180650 259.661107 0.049070
0.788560 512.295000 113.113875 0.147520 811.692673 0.103790
1.039870 1323.918960 102.552450 0.340170 384.667314 0.065760
1.445800 1394.244600 480.736594 0.279130 986.981452 0.098620
1.823550 408.512753 530.386500 0.279540 982.175536 0.115030
2.218120 1389.375400 479.619875 0.246600 990.309492 0.379580
2.844300 471.094400 108.846500 0.052540 837.392115 0.093210
2.990050 1308.407874 97.370368 0.312120 1051.478536 0.117080
3.419250 371.741440 575.139250 1.016280 875.801972 0.115000
4.550530 1166.848800 207.942600 0.607890 1018.610008 0.098710
5.257130 247.557100 646.655625 0.459990 1034.216459 0.098530
5.815650 1199.885337 243.326216 1.149810 73.801736 0.016820
6.982280 1126.440000 236.082000 0.016380 0.000000 0.016820
