0.000000 65.057845 50.909499
0.031600 50.100200 38.871296
0.048100 25.729606 21.709364
0.064320 -1.167015 -1.163035
0.080820 -16.368594 -15.363987
0.097310 -2.224568 -7.623606
0.115420 -1.037923 -7.412700
0.130050 -2.341075 -3.279402
0.146420 -2.970634 -1.435717
0.163200 -2.220368 -0.264623
0.181820 -0.066228 7.420243
0.196210 1.893011 9.821260
0.228780 2.317812 3.930480
0.245160 3.813485 -1.662643
0.261650 3.438000 -4.249376
0.278030 2.959711 -2.413728
0.295020 -0.232712 -2.740564
0.327500 -0.901759 -0.311086
0.343950 -1.091205 0.126793
0.376820 -0.824387 1.398297
0.393220 -1.028123 -0.953065
0.409780 0.969535 -1.436022
0.436000 8.810500 2.510054
0.442500 6.880260 8.842100
0.480290 -1.993871 6.195467
0.492140 -12.554864 0.248027
0.508290 -23.044453 -9.244020
0.524840 -28.167959 -16.199712
0.542850 -26.792011 -17.343394
0.557710 -19.906612 -12.822396
0.574090 -7.326060 -4.519281
0.590250 2.795976 2.792277
0.606960 -0.286081 3.836533
0.623330 0.736479 1.088723
0.639840 2.499291 -2.674004
0.656600 1.650458 -3.800963
0.672710 3.136397 0.375222
0.689090 4.675211 6.672795
0.705510 4.831363 8.591367
0.721960 2.639032 4.143515
0.738170 -1.459281 -2.383106
0.761220 -7.050780 -4.272486
0.770970 -7.419460 -4.677764
0.787530 -6.364814 -3.426115
0.803910 -5.304288 -1.895097
0.820280 -2.555215 -0.828023
0.836940 0.828450 -1.231273
0.853510 -0.110659 0.787906
0.872990 -4.107965 3.980693
0.885870 -2.352333 4.892637
0.902380 -2.446304 3.916332
0.918940 -2.136583 -4.544833
0.935320 -2.259564 -9.150366
0.968320 -3.050943 -11.057849
0.985900 -2.297510 -6.816821
1.001360 -1.444525 0.330891
1.017340 -1.279376 6.863460
1.034270 1.745280 4.874876
1.052560 5.859032 2.415707
1.067310 2.496362 0.135064
1.092250 -0.428643 -0.395613
1.099610 -3.782137 0.273273
1.116050 -4.613475 1.620289
1.132420 -8.397587 4.996255
1.148910 2.271586 6.544783
1.165610 12.990245 1.370227
1.181910 10.909434 -5.567124
1.198100 21.892012 -8.209368
1.214660 33.712500 -6.293365
1.231040 41.662577 -2.158565
1.247410 42.302444 3.074203
1.264210 36.950791 8.016189
1.280290 26.576083 9.441415
1.296790 18.749385 5.152670
1.313160 0.443879 0.999171
1.329630 -9.373413 -0.518437
1.346100 -0.266922 0.392970
1.362420 -0.905257 2.683973
1.378840 -0.398533 5.519395
1.395180 -0.047190 6.587970
1.414350 0.192607 5.586804
1.428160 -0.765262 2.395292
1.444660 -1.562016 2.275600
1.461030 -0.644708 -0.496595
1.477290 2.642903 -8.683916
1.494110 3.061847 -6.462473
1.510290 2.860709 -0.847721
1.526720 1.985260 3.835794
1.543160 1.113474 3.180141
1.559660 0.059057 2.102519
1.575940 -1.195559 0.785678
1.592350 0.323008 -1.589384
1.608720 1.885397 -6.479271
1.625300 1.835432 -5.481646
1.641560 -0.041876 3.166399
1.658320 0.499731 4.095103
1.676270 -0.175463 5.202373
1.691070 -0.967728 2.789814
1.707450 -1.870178 3.258305
1.732930 -1.532014 4.222374
1.748340 1.304839 1.031291
1.756630 1.282196 0.472594
1.773000 -0.098896 2.164575
1.789500 -0.800722 1.135796
1.805880 -1.467827 -1.848865
1.822730 -2.707495 -8.981042
1.839230 0.320059 -4.855118
1.855220 2.813218 3.105325
1.871780 3.170501 7.801278
1.888140 4.046862 13.214225
1.904640 2.733150 18.351144
1.921360 1.103918 17.348363
1.937640 2.999926 6.477043
1.964850 3.928262 -1.630195
1.970850 5.150969 -4.493264
1.986980 6.907511 -0.681480
2.003110 3.002419 -4.908131
2.019670 -1.015238 -7.132956
2.036040 -2.407144 -6.883043
2.054560 -4.703702 -5.145234
2.073720 -5.162421 0.226258
2.085130 -3.130725 3.914734
2.101760 -2.777750 9.620160
2.118130 -1.823491 10.223459
2.134630 -2.848079 7.505647
2.151380 -1.872642 4.178533
2.167750 2.298527 1.910886
2.183840 5.427222 1.043994
2.200430 3.484542 2.952342
2.216770 -0.228106 2.303928
2.233140 -3.345504 -0.451688
2.249900 -5.919076 -0.592812
2.266170 -7.941308 0.348651
2.292600 -5.353829 2.273148
2.298850 0.363315 3.163867
2.315250 2.967119 3.765159
2.331660 4.122469 2.273423
2.348090 3.338990 2.446690
2.364660 2.138106 3.558919
2.381030 2.250661 2.810746
2.398310 0.115733 2.896064
2.413910 0.527869 2.226658
2.430290 -2.566440 0.510780
2.446950 6.487144 -1.485856
2.463160 -7.662202 -5.514877
2.479650 -28.099328 -6.843746
2.496030 -46.455008 -4.271554
2.512350 -55.633932 -2.623990
2.545280 -52.473002 -2.031164
2.562710 -39.789879 -0.533860
2.578290 -19.649214 1.167406
2.594630 -2.037049 0.776923
2.620600 9.555991 -0.202636
2.627350 -2.338579 -0.082696
2.643890 -0.900115 1.142222
2.660540 -0.337907 0.467398
2.677120 -1.288771 -1.347147
2.693500 -1.939897 -2.266447
2.709800 -1.361227 -3.823403
2.742520 -0.538904 -3.022675
2.758940 0.513054 -1.959922
2.775320 1.773220 -0.088690
2.792080 1.925016 1.280671
2.808500 0.438047 6.613415
2.824870 -4.121746 1.018890
2.840990 -5.578805 -10.538683
2.857620 -2.426309 -22.381662
2.873940 -0.605934 -29.211577
2.891850 1.119748 -27.779328
2.907050 3.358658 -20.802659
2.923280 2.565670 -9.467459
3.186210 0.288574 0.725850
3.202400 -1.767607 4.935856
3.219140 -5.118752 -1.650533
3.235600 -1.183456 -1.638042
3.252120 2.665610 1.513880
3.275460 3.011529 3.717443
3.284440 4.736341 3.840364
3.301010 3.827828 2.445598
3.317390 -0.218629 -0.784060
3.333890 -3.054670 -2.898284
3.350260 -4.715662 -1.108253
3.366760 -4.363727 0.636227
3.387890 -1.638166 1.747613
3.399750 -1.324266 2.731761
3.416000 -2.284686 -3.107903
3.432230 -2.322434 -5.072674
3.449170 -2.305814 -1.984891
3.465430 -1.771358 -2.098466
3.482040 -0.646550 -1.791557
3.500530 -0.440063 -3.930255
3.514650 0.352645 -7.297489
3.531190 -0.287689 -3.624260
3.547360 -0.851319 -1.583844
3.564060 -0.051193 7.788856
3.580230 -0.386262 20.363641
3.601320 -0.520722 24.369620
3.613170 -1.703941 19.010188
3.629550 -1.915988 14.213847
3.646160 -0.526379 6.607444
3.662710 0.334503 2.962539
3.679000 0.687815 2.045019
3.695610 2.264638 1.638110
3.711970 3.418871 5.705889
3.728490 2.452405 1.790962
3.744500 1.536271 -1.978814
3.761000 0.184618 -3.528080
3.777710 0.778545 -2.712052
3.794110 0.821287 -0.970891
3.810240 0.070242 2.635948
3.827700 0.595600 3.654460
3.843310 0.396836 3.513351
3.859690 0.672913 2.158996
3.884440 -0.297508 0.401523
3.892410 -2.109284 -0.163710
3.909060 -2.204113 0.747532
3.928440 -3.190826 1.149821
3.941930 -2.472432 -0.643090
3.958320 -0.482467 -2.210776
3.974500 2.577147 -3.427700
3.991000 4.728111 -3.171724
4.023880 5.759338 -2.688821
4.040330 4.852532 -2.683146
4.056990 3.803977 -2.858977
4.073140 0.934869 -2.302214
4.089360 -4.164538 -1.624087
4.106250 -4.805325 -1.701473
4.122410 -4.880012 -0.078626
4.145300 -4.257483 1.846019
4.155960 -1.602947 1.234721
4.171780 1.524236 -0.888010
4.188280 3.778067 -0.813563
4.204530 2.443170 -2.456810
4.221310 0.935960 -4.842697
4.237330 0.284235 -4.871479
4.254930 3.504972 -8.968891
4.270290 2.859607 -12.509474
4.286660 2.104902 -13.422964
4.303160 2.051837 -13.725321
4.319540 0.486349 -11.290621
4.336090 0.418470 -7.161933
4.370370 0.678233 -4.307988
4.385250 3.210865 0.439230
4.401810 3.080363 1.870944
4.418610 2.511969 -1.196037
4.434500 -0.783142 -0.296492
4.451230 -1.525396 -0.698922
4.472920 -2.631853 -2.433886
4.483840 -3.572946 -2.685505
4.500200 -2.033014 -1.465702
4.516660 -0.592106 -0.697183
4.533160 1.855762 -0.707829
4.549540 0.597825 -1.703068
4.566040 0.188768 -0.695432
4.582290 -0.195981 0.068223
4.598910 -2.994239 -0.555477
4.615400 -3.331139 0.292130
4.631660 -0.229041 0.758911
4.648160 1.320754 1.226416
4.664530 1.335608 0.904639
4.681360 -0.721062 2.390576
4.697490 -4.083372 3.078618
4.713880 -4.334299 2.040476
4.730260 -4.833456 2.172652
4.763190 -4.427744 1.107414
4.779420 -1.550400 0.458662
4.799290 0.704348 -0.434278
4.812580 0.707311 -0.721143
4.828890 1.793643 0.249217
4.845570 1.371504 1.507971
4.861950 -0.518578 4.033461
4.880270 -0.032433 0.878220
4.913580 0.611322 -3.678853
4.927540 1.762272 -10.196114
4.944060 3.205723 -13.704471
4.960250 4.684123 -13.805632
4.976770 4.061751 -9.645833
4.993400 2.359384 -4.021470
5.009780 0.441087 0.755602
5.026120 -0.725024 2.941243
5.042540 0.680431 -1.721267
5.059080 0.187466 -2.198626
5.075180 0.683405 -1.759257
5.091570 0.339110 -0.423458
5.108130 0.125463 0.464253
5.126660 -1.799524 -0.895542
5.141200 -0.765921 -1.751002
5.157380 3.774761 1.928698
5.173990 -2.751669 10.180733
5.190410 12.270792 10.635745
5.206900 34.770152 5.719034
5.223400 54.193831 -3.305657
5.240950 60.467224 -10.901189
5.256320 55.385989 -15.137201
5.272360 39.653630 -13.346393
5.288860 20.460309 -5.695600
5.305310 -0.622260 2.268698
