0.049210 0.470625
0.081760 0.489177
0.443660 0.510702
0.625110 -0.454286
1.297880 0.350903
1.642680 -2.186350
1.741370 -0.239135
2.628640 0.178255
2.661140 -0.304585
3.186950 -1.514104
3.515550 -0.267100
4.238480 2.649237
5.322540 0.575271
5.437420 -1.311250
5.536240 1.557784
6.821770 1.557784
