0.049040 847.896000 439.614000 0.016200 35.083013 0.016490
0.081730 829.839446 409.534462 0.690330 429.578462 0.065630
0.837690 406.510131 336.527984 1.659350 70.956855 0.053220
2.550260 476.061600 322.475638 0.488840 441.147391 0.082260
3.121360 469.406933 763.572833 0.311870 896.060693 0.114910
3.548140 1365.466200 765.171750 0.268060 427.255438 0.061040
3.877240 1361.043840 337.939200 0.574840 67.388810 0.016530
4.468610 1326.712800 279.951000 0.016220 830.639245 0.115160
4.599990 498.422400 217.528500 0.025630 47.563916 0.007040
4.632660 503.806800 264.786667 0.295970 492.207308 0.099660
5.028290 396.807250 745.223063 0.803700 983.643826 0.104110
5.936100 1377.146400 664.660500 0.010920 94.451712 0.016550
5.963570 1349.839680 755.078800 1.018350 47.979625 0.016510
6.998430 1323.252000 795.018000 0.016240 0.000000 0.016510
