0.065400 847.173600 370.093500 0.016340 18.401771 0.016500
0.098240 829.033800 366.999500 0.263270 528.890037 0.098430
0.459940 305.469953 292.129147 0.591690 849.344915 0.098570
1.150200 1154.328000 263.375000 0.394010 206.480732 0.016370
1.560580 1262.635832 87.580500 0.328540 904.265752 0.115220
2.004340 370.739815 236.637692 0.229910 994.706271 0.162020
2.396270 1311.423120 559.988100 0.183120 1058.684463 0.138760
2.718150 259.371504 678.310500 0.873120 959.656260 0.109620
3.700890 1218.327014 641.643523 0.850010 901.550619 0.097980
4.648880 317.174592 668.435880 0.427630 352.141686 0.114810
5.191320 325.550400 316.393819 0.870770 906.585102 0.098780
6.160870 1231.069000 272.432344 0.837470 90.524383 0.016300
7.014640 1223.611200 362.649000 0.016800 0.000000 0.016300
