0.049030 881.210400 686.080500 0.016380 66.317803 0.016200
0.081610 816.500753 700.596441 0.328860 420.656090 0.098560
0.509030 451.906933 490.780111 0.460050 120.656603 0.016690
0.985770 516.280800 388.731000 0.016540 707.797490 0.098500
1.100810 1198.402178 577.642917 0.903390 351.628226 0.067780
2.071980 1266.524280 922.609275 0.326690 840.984460 0.098320
2.496990 426.854400 875.605500 0.016460 44.376982 0.016410
2.529860 385.418880 859.717950 0.525800 392.264249 0.049160
3.104820 403.577131 467.874207 0.493000 988.387692 0.262730
3.860550 1310.719200 860.307000 0.016240 69.928443 0.016510
3.893300 1245.101760 836.133900 0.361340 964.112911 0.098970
4.353610 343.879859 493.624353 0.886950 853.617985 0.098380
5.338940 1179.024000 316.995000 0.016510 62.374302 0.032790
5.388240 1206.897785 372.794692 0.739950 517.729048 0.065080
6.193270 1212.269739 890.495870 0.394430 82.524447 0.016350
6.604050 1133.059200 913.647000 0.016500 752.323543 0.098530
6.719080 387.127650 815.785687 0.262850 47.985772 0.042610
7.024540 410.541600 857.671500 0.007420 0.000000 0.042610
