0.051590 873.448800 421.197000 0.014050 48.451420 0.016490
0.082130 825.424000 414.781500 0.344960 342.595914 0.065990
0.493080 1137.479636 273.384045 0.558560 898.369506 0.098430
1.150070 240.518208 323.662920 0.410530 534.405576 0.098560
1.659160 245.274786 858.047328 0.516190 498.383447 0.092110
2.267460 267.590979 360.163759 0.492580 528.362459 0.082350
2.842390 234.124200 887.465250 0.476110 911.160801 0.098760
3.417260 1142.449920 815.643300 0.591420 225.902462 0.032740
4.041420 1338.328992 703.111920 0.410870 938.792030 0.098350
4.550640 424.233600 917.028000 0.027710 190.466726 0.021560
4.599910 465.844145 731.162091 0.558580 480.835548 0.081920
5.240410 530.812178 254.735833 0.509810 503.353878 0.098900
5.849120 487.711200 756.241000 0.344650 505.506939 0.081960
6.275730 553.490509 255.032114 0.361290 524.881437 0.082310
6.719330 489.524933 776.001333 0.311980 32.233770 0.018720
7.050030 518.884800 789.306000 0.014610 0.000000 0.018720
