0.049350 0.706483
0.082270 0.010085
0.443460 -0.732470
0.825790 -0.377064
1.461990 0.537105
1.511330 0.786297
1.741200 -1.074179
1.987940 -1.930833
2.352530 -0.454977
2.841970 -0.867077
3.269060 0.718003
3.559650 -0.136458
4.139680 -0.391645
5.125470 -0.391645
