0.049520 816.731558 481.967961 0.660510 325.100099 0.062530
0.772560 1053.511200 259.200200 0.245860 279.195420 0.073150
1.091570 824.928413 419.512371 1.635980 322.760999 0.064930
2.792480 530.994450 286.180125 0.295970 749.273296 0.115340
3.203790 1278.524352 235.096680 0.443660 731.987767 0.098130
3.745580 575.049600 437.406750 0.230010 204.450549 0.033210
4.008800 455.162400 603.018000 0.363290 210.261762 0.047440
4.419530 343.760073 781.342227 0.180470 923.167770 0.100960
4.700960 1265.147100 724.030125 0.277070 442.033743 0.098390
5.076420 1223.946080 283.920700 0.246400 229.371947 0.049130
5.371950 1447.695200 233.444750 0.115000 922.010862 0.114990
5.601940 526.624800 275.078250 0.230020 382.933057 0.098760
5.930720 847.175000 484.566425 1.084090 53.243258 0.016500
7.031310 824.275200 532.633500 0.016370 0.000000 0.016500
