0.049040 0.190302
0.081730 0.563369
0.837690 3.680454
2.550260 -0.617258
3.121360 -1.531479
3.548140 -1.032307
3.877240 1.264671
4.468610 -1.997720
4.599990 0.142481
4.632660 -1.230585
5.028290 -0.727779
5.936100 -0.088914
5.963570 2.306130
6.998430 2.306130
