0.046960 839.445600 397.782000 0.017160 25.347510 0.015540
0.079660 818.407579 411.920526 0.345200 316.311758 0.082000
0.506860 543.207724 255.977690 0.476800 491.634824 0.098640
1.082300 527.583700 747.364188 0.410410 478.666021 0.098680
1.591390 565.835760 270.229050 0.199040 953.235238 0.096750
1.887180 1517.258400 328.986000 0.016130 25.847999 0.016680
1.919990 1517.097867 354.833500 0.164370 475.708309 0.098680
2.183040 1442.288400 824.622750 0.492560 887.937445 0.082440
2.758040 562.270800 706.293000 0.032580 58.903823 0.016650
2.807270 544.427374 762.429196 0.377830 552.723506 0.114890
3.299990 790.742400 267.624000 0.082290 206.214138 0.016200
3.398480 585.260612 284.987912 0.279090 733.163374 0.082370
3.759940 1304.469600 427.350000 0.016510 159.244373 0.033520
3.809970 1191.914595 314.699473 0.623330 477.114976 0.092390
4.525690 1188.911850 791.805000 0.285530 908.416940 0.098450
4.909670 281.721720 839.000400 0.345040 457.684849 0.082160
5.336870 301.348473 381.736568 0.361790 895.884223 0.098420
5.797080 1196.261640 340.035675 0.328500 470.343750 0.098790
6.224370 1174.419680 809.872000 0.264760 899.941187 0.105440
6.594570 276.376036 868.282227 0.368720 275.032298 0.052110
7.015400 539.935200 789.673500 0.017470 31.238122 0.012540
7.045410 565.672800 807.376500 0.016370 0.000000 0.012540
