MEDIA_ID,MEDIA_NAME,CNT,TIME(2016/10/04 09:43:23.822),TIMETICK(f=3507578),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV
0,image1,151,2.47983,2.76189E+12,0.38219,0.25527,2.2831,0.19673,8,1,0.37975,0.4885,1,0.99226,0.40476,0,,0.11073,0.18805,11.61256,1.04521,1,0.41901,0.18968,9.24212,1.04633,1
0,image1,152,2.49645,2.76189E+12,0.38016,0.26987,2.2831,0.21335,8,1,0.3537,0.4596,1,0.99226,0.40476,0,,0.11024,0.1881,11.57205,1.0453,1,0.41972,0.18988,8.79074,1.04641,1
0,image1,153,2.5127,2.76189E+12,0.37833,0.28228,2.2831,0.2296,8,1,0.35269,0.4561,1,0.99226,0.40476,0,,0.11018,0.18831,11.51851,1.05103,1,0.41945,0.19086,9.57861,1.05214,1
0,image1,154,2.5292,2.76189E+12,0.37806,0.29284,2.2831,0.2461,8,1,0.37406,0.45122,1,0.99226,0.40476,0,,0.10912,0.18826,11.34025,1.05675,1,0.41904,0.19111,10.20967,1.0635,1
0,image1,155,2.54559,2.76189E+12,0.37295,0.33218,2.2831,0.2461,8,0,0.37607,0.49821,1,0.99226,0.40476,0,,0.10993,0.18847,11.56331,1.06812,1,0.41904,0.19111,10.20967,1.07487,1
0,image1,156,2.56195,2.76189E+12,0.37408,0.41358,2.2831,0.2461,8,0,0.3752,0.49498,1,0.99226,0.40476,0,,0.1091,0.18842,11.56839,1.07385,1,0.41884,0.19102,10.06525,1.0806,1
0,image1,157,2.57859,2.76189E+12,0.37015,0.44093,2.2831,0.2461,8,0,0.3623,0.49563,1,0.99226,0.40476,0,,0.10871,0.18844,11.92259,1.07957,1,0.41884,0.19102,10.06525,1.08633,1
0,image1,158,2.59509,2.76189E+12,0.36093,0.48229,2.2831,0.2461,8,0,0.3453,0.45626,1,0.99226,0.40476,0,,0.10871,0.18844,11.92259,1.07957,1,0.41879,0.19052,10.0024,1.08633,1
0,image1,159,2.6115,2.76189E+12,0.35261,0.4676,2.2831,0.2461,8,0,0.34429,0.45291,1,0.99226,0.40476,0,,0.10871,0.18836,12.05016,1.08521,1,0.41905,0.19006,9.53712,1.09197,1
0,image1,160,2.63066,2.76189E+12,0.34532,0.46559,2.2831,0.2461,8,0,0.33073,0.46156,1,0.99226,0.40476,0,,0.10843,0.1878,11.84412,1.09086,1,0.41881,0.1892,9.43241,1.09197,1
0,image1,161,2.6442,2.76189E+12,0.35133,0.4514,2.59509,0.04911,9,1,0.36938,0.40884,1,0.99226,0.40476,0,,0.10879,0.18656,12.055,1.09086,1,0.41913,0.18824,10.00924,1.09197,1
0,image1,162,2.66072,2.76189E+12,0.35513,0.44396,2.59509,0.06563,9,1,0.3703,0.4142,1,0.99226,0.40476,0,,0.10844,0.18457,11.9694,1.08521,1,0.41854,0.18585,9.35299,1.0806,1
0,image1,163,2.67695,2.76189E+12,0.3662,0.39309,2.59509,0.08186,9,1,0.42156,0.13874,1,0.99226,0.40476,0,,0.1098,0.17837,12.86305,1.07385,1,0.41873,0.18162,10.42381,1.07487,1
0,image1,164,2.69364,2.76189E+12,0.37292,0.3582,2.59509,0.09855,9,1,0.41327,0.14889,1,0.99226,0.40476,0,,0.10924,0.17908,13.03835,1.06812,1,0.41873,0.18162,10.42381,1.06915,1
0,image1,165,2.70983,2.76189E+12,0.37807,0.33194,2.59509,0.11474,9,1,0.41412,0.14809,1,0.99226,0.40476,0,,0.10892,0.17867,13.101,1.06239,1,0.4184,0.18086,9.8948,1.07591,1
0,image1,166,2.72633,2.76189E+12,0.38226,0.30797,2.59509,0.13124,9,1,0.41572,0.11623,1,0.99226,0.40476,0,,0.10844,0.17822,12.89611,1.06916,1,0.4184,0.18086,9.8948,1.07704,1
0,image1,167,2.74279,2.76189E+12,0.38568,0.28998,2.59509,0.14771,9,1,0.41651,0.12808,1,0.99226,0.40476,0,,0.10845,0.17887,12.90584,1.07029,1,0.4184,0.18086,9.8948,1.07817,1
0,image1,168,2.75921,2.76189E+12,0.38845,0.2757,2.59509,0.16412,9,1,0.41616,0.13287,1,0.99226,0.40476,0,,0.10813,0.17891,12.99435,1.07141,1,0.41807,0.18081,10.26513,1.0668,1
