MEDIA_ID,MEDIA_NAME,CNT,TIME(2015/12/22 09:39:44.003),TIMETICK(f=2929726),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,
0,p1,26,0.17001,10712600061,0.46744,0.17636,0.00000,0.17001,1,1,0.43349,0.21315,1,0.44678,0.20117,0,,0.38009,0.67358,20.20975,0.98889,1,0.62915,0.67728,21.51793,0.98889,1,0,0.00000,14,
0,p1,44,0.29093,10712954332,0.43636,0.15379,0.17706,0.11387,2,1,0.42378,0.10009,1,0.44678,0.20117,0,,0.38011,0.67304,19.59091,1.00000,1,0.62932,0.67643,19.66945,1.00000,1,0,0.00000,14,
0,p1,58,0.38456,10713228653,0.46389,0.22112,0.29747,0.08709,3,1,0.48695,0.38462,1,0.44678,0.20117,0,,0.38041,0.67543,19.36177,1.00000,1,0.62913,0.67883,19.01112,1.00000,1,0,0.00000,14,
0,p1,100,0.67920,10714091845,0.48250,0.45230,0.41135,0.26784,4,1,0.50189,0.08474,1,0.44678,0.20117,0,,0.37974,0.67134,18.12671,1.00000,1,0.62707,0.67443,18.45374,1.00000,1,0,0.00000,14,
0,p1,125,0.85341,10714602231,0.48136,0.13540,0.70608,0.14733,5,1,0.48886,0.04774,1,0.44678,0.20117,0,,0.37870,0.67217,17.31772,0.97777,1,0.62655,0.67510,17.49757,0.97777,1,0,0.00000,14,
0,p1,154,1.08115,10715269454,0.48359,0.10979,0.86005,0.22110,6,1,0.45385,0.09489,1,0.44678,0.20117,0,,0.37928,0.67286,16.42302,1.00000,1,0.62700,0.67620,16.32364,1.00000,1,0,0.00000,14,
0,p1,171,1.19514,10715603407,0.42866,0.11936,1.08797,0.10717,7,1,0.43914,0.22084,1,0.44678,0.20117,0,,0.37962,0.67303,16.63659,0.95555,1,0.62744,0.67634,16.76081,0.95555,1,0,0.00000,14,
0,p1,193,1.34520,10716043061,0.39848,0.14379,1.20166,0.14354,8,1,0.41531,0.07622,1,0.44678,0.20117,0,,0.37980,0.67308,16.49945,1.02500,1,0.62779,0.67641,16.96962,1.02500,1,0,0.00000,14,
0,p1,206,1.43382,10716302699,0.42355,0.23207,1.34885,0.08497,9,1,0.53783,0.52453,0,0.44678,0.20117,0,,0.38155,0.67294,9.78167,0.98518,0,0.62786,0.67788,5.90470,0.98889,0,0,0.00000,14,
0,p1,261,1.81799,10717428196,0.40925,0.02044,1.59310,0.22489,10,1,0.51413,0.08501,1,0.51025,0.22786,0,,0.37873,0.67401,19.73989,1.00000,1,0.62768,0.67718,20.46465,1.00000,1,0,0.00000,15,
0,p1,281,1.95193,10717820600,0.52253,0.12870,1.84475,0.10718,11,1,0.53133,0.17123,1,0.51025,0.22786,0,,0.37956,0.67435,20.15171,0.94444,1,0.62867,0.67775,20.63425,0.94444,1,0,0.00000,15,
0,p1,321,2.22413,10718618090,0.53295,0.17916,1.95878,0.26535,12,1,0.51973,0.11457,1,0.51025,0.22786,0,,0.37992,0.67442,19.08208,0.99629,1,0.62903,0.67775,19.45338,0.99259,1,0,0.00000,15,
0,p1,352,2.44124,10719254144,0.53571,0.18107,2.22716,0.21408,13,1,0.56894,0.22968,1,0.51025,0.22786,0,,0.37979,0.67487,18.72027,0.94815,1,0.62885,0.67824,18.79813,0.95185,1,0,0.00000,15,
0,p1,380,2.62852,10719802842,0.53990,0.19112,2.44752,0.18100,14,1,0.54013,0.22923,1,0.51025,0.22786,0,,0.37934,0.67434,18.17201,0.94444,1,0.62816,0.67777,19.16566,0.94444,1,0,0.00000,15,
0,p1,401,2.76927,10720215193,0.53061,0.19779,2.63504,0.13423,15,1,0.54257,0.10919,1,0.51025,0.22786,0,,0.37967,0.67397,19.16197,1.00000,1,0.62836,0.67733,19.48103,1.00000,1,0,0.00000,15,
0,p1,434,2.99032,10720862793,0.50790,0.18152,2.77570,0.21461,16,1,0.49750,0.14385,1,0.51025,0.22786,0,,0.37931,0.67355,20.00756,1.00000,1,0.62823,0.67673,20.42237,1.00000,1,0,0.00000,14,
0,p1,460,3.17089,10721391828,0.50318,0.14067,2.99678,0.17412,17,1,0.50788,0.21709,1,0.51025,0.22786,0,,0.37982,0.67328,20.19625,0.96666,1,0.62878,0.67655,20.24341,0.96296,1,0,0.00000,14,
0,p1,496,3.41201,10722098227,0.52751,0.20878,3.17777,0.23423,18,1,0.51868,0.10087,1,0.51025,0.22786,0,,0.37996,0.67347,19.30780,1.06250,1,0.62865,0.67646,19.22528,1.06250,1,0,0.00000,14,
0,p1,526,3.61302,10722687138,0.51637,0.13902,3.42228,0.19074,19,1,0.52351,0.11250,1,0.51025,0.22786,0,,0.38003,0.67273,18.89416,1.00000,1,0.62870,0.67577,18.85855,1.00000,1,0,0.00000,14,
0,p1,540,3.70679,10722961864,0.54437,0.17682,3.61993,0.08686,20,1,0.62278,0.43611,1,0.51025,0.22786,0,,0.38126,0.67584,18.49791,1.00416,1,0.62929,0.67906,18.36635,1.00833,1,0,0.00000,14,
0,p1,559,3.85618,10723399542,0.61850,0.50968,3.73373,0.12245,21,1,0.64847,0.55519,1,0.51025,0.22786,0,,0.38134,0.67616,17.99946,1.00000,1,0.62969,0.67943,18.21709,1.00000,1,0,0.00000,14,
0,p1,580,3.99475,10723805502,0.64923,0.50609,3.86725,0.12750,22,1,0.65990,0.49184,1,0.51025,0.22786,0,,0.38337,0.67637,19.34759,1.01250,1,0.63136,0.67963,18.89840,1.01666,1,0,0.00000,14,
0,p1,599,4.12201,10724178346,0.69830,0.42015,4.00145,0.12056,23,1,0.71805,0.30142,1,0.51025,0.22786,0,,0.38413,0.67502,18.93341,1.00000,1,0.63184,0.67843,18.01469,1.00000,1,0,0.00000,14,
0,p1,616,4.23589,10724511975,0.68272,0.37979,4.14865,0.08723,24,1,0.69643,0.46459,1,0.51025,0.22786,0,,0.38438,0.67478,17.05546,0.89473,1,0.63209,0.67882,17.26271,0.89473,1,0,0.00000,14,
0,p1,657,4.51222,10725321564,0.68567,0.36272,4.24277,0.26945,25,1,0.69426,0.32575,1,0.51025,0.22786,0,,0.38350,0.67462,16.72895,0.99259,1,0.63129,0.67841,16.84197,0.99629,1,0,0.00000,14,
0,p1,706,4.85879,10726336905,0.71507,0.27105,4.51705,0.34174,26,1,0.68072,0.33176,1,0.51025,0.22786,0,,0.38348,0.67458,16.64209,0.94444,1,0.63146,0.67825,17.02378,0.94444,1,0,0.00000,14,
0,p1,756,5.19387,10727318594,0.68757,0.34157,4.86662,0.32724,27,1,0.72498,0.30069,1,0.51025,0.22786,0,,0.38364,0.67480,17.51289,0.99629,1,0.63197,0.67874,17.72369,0.99259,1,0,0.00000,14,
0,p1,770,5.29000,10727600231,0.68010,0.42860,5.20059,0.08941,28,1,0.65037,0.75442,1,0.51025,0.22786,0,,0.38301,0.67869,18.86055,0.97777,1,0.63087,0.68206,17.67208,0.97777,1,0,0.00000,14,
0,p1,790,5.42155,10727985636,0.64495,0.92914,5.31427,0.10727,29,1,0.65536,0.97811,1,0.51025,0.22786,0,,0.38326,0.68031,19.98608,1.00000,1,0.63129,0.68373,18.90024,1.00000,1,0,0.00000,14,
0,p1,831,5.69610,10728789984,0.67002,0.88084,5.43016,0.26594,30,1,0.67008,0.90753,0,0.51025,0.22786,0,,0.38452,0.67944,18.54406,1.02916,0,0.63126,0.68381,16.99920,1.03333,0,0,0.00000,14,
0,p1,873,5.99133,10729654954,0.61425,0.68439,5.89980,0.09153,31,1,0.58938,0.71506,1,0.51025,0.22786,0,,0.38315,0.67762,17.34960,0.96296,1,0.63200,0.68193,17.38523,0.96666,1,0,0.00000,15,
0,p1,898,6.15827,10730144023,0.63830,0.72566,5.99752,0.16075,32,1,0.66327,0.76138,1,0.51025,0.22786,0,,0.38374,0.67858,19.47875,0.97407,1,0.63204,0.68231,18.05066,0.97037,1,0,0.00000,15,
0,p1,933,6.39265,10730830696,0.63672,0.75914,6.16513,0.22752,33,1,0.60860,0.78466,1,0.51025,0.22786,0,,0.38378,0.67795,21.26926,0.94444,1,0.63227,0.68156,19.35187,0.94444,1,0,0.00000,15,
0,p1,999,6.84154,10732145832,0.61746,0.77094,6.39957,0.44197,34,1,0.43334,0.80501,1,0.51025,0.22786,0,,0.38290,0.67818,22.70455,1.00000,1,0.63067,0.68179,22.48483,1.00000,1,0,0.00000,15,
0,p1,1037,7.11033,10732933307,0.42637,0.80499,6.86821,0.24212,35,1,0.44979,0.85585,1,0.51025,0.22786,0,,0.38276,0.67833,22.46297,0.95555,1,0.63070,0.68198,22.45947,0.95926,1,0,0.00000,15,
0,p1,1054,7.22321,10733264027,0.39798,0.78917,7.11604,0.10717,36,1,0.37372,0.76914,1,0.51025,0.22786,0,,0.38338,0.67887,21.86596,1.00833,1,0.63133,0.68257,21.76299,1.00416,1,0,0.00000,15,
0,p1,1090,7.47089,10733989648,0.42935,0.85068,7.25105,0.21984,37,1,0.44108,0.82370,1,0.51025,0.22786,0,,0.38559,0.67914,19.15452,0.98889,1,0.63378,0.68320,19.45658,0.98518,1,0,0.00000,15,
0,p1,1113,7.62649,10734445518,0.43426,0.81075,7.47800,0.14850,38,1,0.44259,0.91520,1,0.51025,0.22786,0,,0.38595,0.67952,19.18614,0.97407,1,0.63423,0.68391,19.61832,0.97037,1,0,0.00000,15,
0,p1,1174,8.05388,10735697638,0.44309,0.85032,7.63186,0.42202,39,1,0.38491,0.86404,1,0.51025,0.22786,0,,0.38280,0.67971,18.87633,1.00000,1,0.63079,0.68338,19.80957,1.00000,1,0,0.00000,15,
0,p1,1194,8.18774,10736089807,0.38348,0.83387,8.06076,0.12697,40,1,0.36812,0.69203,1,0.51025,0.22786,0,,0.38268,0.67761,19.16956,1.00000,1,0.63040,0.68134,19.76658,1.00000,1,0,0.00000,14,
0,p1,1240,8.49585,10736992489,0.35380,0.71273,8.19461,0.30124,41,1,0.34554,0.67936,1,0.51025,0.22786,0,,0.38105,0.67779,18.77464,1.00000,1,0.62906,0.68078,19.03532,1.00000,1,0,0.00000,14,
0,p1,1265,8.66597,10737490919,0.34966,0.69917,8.50281,0.16317,42,1,0.35425,0.67739,1,0.51025,0.22786,0,,0.38134,0.67865,18.52456,1.00000,1,0.62959,0.68166,18.20214,1.00000,1,0,0.00000,14,
