MEDIA_ID,MEDIA_NAME,CNT,TIME(2016/10/24 20:28:57.468),TIMETICK(f=3507539),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,
0,blankscreen_1680x1050,5,0.08192,484716229184,0.41315,0.10105,0.00000,0.08192,1,1,0.39411,0.04468,1,0.38393,0.11048,0,,0.38558,0.66303,12.52936,1.04362,1,0.74196,0.67192,11.56858,1.04818,1,
0,blankscreen_1680x1050,19,0.31180,484717035513,0.43705,0.16099,0.09817,0.21363,2,1,0.47030,0.30812,1,0.00000,0.99905,0,,0.38884,0.66987,12.03508,0.99535,1,0.74509,0.67776,11.72832,1.00459,1,
0,blankscreen_1680x1050,37,0.60797,484718074336,0.48774,0.27996,0.32816,0.27981,3,1,0.48670,0.30557,1,0.00000,0.99905,0,,0.38814,0.66813,12.45749,1.00068,1,0.74523,0.67670,11.38852,1.00524,1,
0,blankscreen_1680x1050,58,0.95296,484719284378,0.49048,0.30524,0.62447,0.32848,4,1,0.48641,0.28485,1,0.00000,0.99905,0,,0.38613,0.66839,12.92285,1.02328,1,0.74313,0.67666,11.83633,1.02822,1,
0,blankscreen_1680x1050,73,1.19963,484720149583,0.43202,0.21584,0.96946,0.23017,5,1,0.39942,0.22545,1,0.00000,0.99905,0,,0.38581,0.66721,13.28475,1.00607,1,0.74236,0.67522,13.06091,1.00563,1,
0,blankscreen_1680x1050,98,1.61025,484721589871,0.41012,0.03012,1.42255,0.18770,6,1,0.41107,0.12927,1,0.00000,0.99905,0,,0.38584,0.66530,13.06515,1.03831,1,0.74329,0.67424,12.45538,1.04871,1,
0,blankscreen_1680x1050,130,2.13564,484723432697,0.40773,0.15882,1.62672,0.50892,7,1,0.37788,0.25337,1,0.00000,0.99905,0,,0.38319,0.66692,12.37321,1.01609,1,0.73946,0.67429,11.45105,1.02064,1,
0,blankscreen_1680x1050,197,3.23638,484727293575,0.40355,0.24794,2.15201,1.08437,8,1,0.44848,0.27050,1,0.00000,0.99905,0,,0.38629,0.66705,13.62185,1.00614,1,0.74244,0.67475,12.77501,1.01070,1,
0,blankscreen_1680x1050,255,4.19115,484730642460,0.49306,0.30618,3.30236,0.88878,9,1,0.47215,0.35187,1,0.00000,0.99905,0,,0.38511,0.66928,13.35149,0.99248,1,0.74223,0.67626,12.49368,1.00756,1,
0,blankscreen_1680x1050,274,4.50141,484731730708,0.49098,0.27430,4.20560,0.29580,10,1,0.50044,0.23745,1,0.00000,0.99905,0,,0.38431,0.66847,13.46719,1.07009,1,0.74130,0.67557,12.15932,1.06919,1,
0,blankscreen_1680x1050,286,4.69863,484732422488,0.51209,0.02024,4.52141,0.17722,11,1,0.73233,-1.36307,1,0.00000,0.99905,0,,0.39280,0.67360,9.25427,1.03342,1,0.74251,0.67524,17.13182,1.04850,1,
0,blankscreen_1680x1050,296,4.86277,484732998211,0.62940,0.94597,4.81375,0.04902,12,1,0.49304,0.86752,1,0.00000,0.99905,0,,0.41217,0.75633,9.77108,1.09929,1,0.72384,0.76169,7.03291,1.10423,0,
0,blankscreen_1680x1050,311,5.10916,484733862418,0.41289,0.12553,5.02717,0.08199,13,1,0.41164,0.15347,1,0.00000,0.99905,0,,0.38335,0.66797,9.06721,1.05454,1,0.72420,0.76150,9.14730,1.05948,1,
0,blankscreen_1680x1050,393,6.45640,484738587920,0.41896,0.14442,5.56932,0.88708,14,1,0.41649,0.14044,1,0.00000,0.99905,0,,0.38367,0.66834,12.19988,1.09345,1,0.73860,0.67520,11.29585,1.09255,1,
0,blankscreen_1680x1050,411,6.75215,484739625288,0.42933,0.17441,6.47289,0.27926,15,1,0.42640,0.18926,1,0.00000,0.99905,0,,0.38381,0.66751,12.69355,1.01472,1,0.73907,0.67454,12.28087,1.01928,1,
0,crosshairs_1680x1050,425,6.98209,484740431798,0.42027,0.17857,6.76848,0.21361,16,1,0.42187,0.16796,1,0.00000,0.99905,0,,0.38456,0.66532,13.43831,1.04377,1,0.74002,0.67327,12.35829,1.04833,1,
9,crosshairs_1680x1050,27,0.44362,484742046064,0.42791,0.19191,0.00000,0.44361,1,1,0.50119,0.38607,1,0.00000,0.99905,0,,0.38660,0.67053,13.43174,1.01472,1,0.74272,0.67848,12.44883,1.01928,1,
9,crosshairs_1680x1050,63,1.03480,484744119658,0.50741,0.42586,0.50900,0.52580,2,1,0.49713,0.44679,1,0.00000,0.99905,0,,0.38683,0.67243,11.79111,1.02837,1,0.74333,0.67982,11.60691,1.02747,1,
9,crosshairs_1680x1050,178,2.92373,484750745176,0.50222,0.43798,1.05113,1.87260,3,1,0.50330,0.35676,1,0.00000,0.99905,0,,0.38434,0.67695,12.14441,1.08761,1,0.74038,0.68341,11.70507,1.09255,1,
9,Butterfly6_vib_p_ECDB_1680x1050,185,3.03903,484751149584,0.51475,0.42406,2.94069,0.09834,4,1,0.51397,0.43097,1,0.00000,0.99905,0,,0.38434,0.67759,11.83238,1.06539,1,0.73996,0.68471,12.06930,1.07033,1,
22,Butterfly6_vib_p_ECDB_1680x1050,20,0.32759,484752358999,0.50477,0.43571,0.00000,0.32758,1,1,0.51090,0.48109,1,0.00000,0.99905,0,,0.38283,0.67604,12.92333,1.01706,1,0.73869,0.68211,12.19094,1.02746,1,
22,Butterfly6_vib_p_ECDB_1680x1050,34,0.55806,484753167411,0.42085,0.39469,0.34429,0.21377,2,1,0.27840,0.27191,1,0.00000,0.99905,0,,0.37448,0.67256,11.77932,1.05917,1,0.72898,0.67846,11.22326,1.06372,1,
22,Butterfly6_vib_p_ECDB_1680x1050,52,0.85354,484754203788,0.22370,0.35136,0.62351,0.23002,3,1,0.17795,0.36569,1,0.00000,0.99905,0,,0.37143,0.67281,11.24198,0.97728,1,0.72606,0.67913,11.41990,0.98652,1,
22,Butterfly6_vib_p_ECDB_1680x1050,86,1.41231,484756163724,0.15608,0.37816,0.87018,0.54213,4,1,0.18602,0.57747,1,0.00000,0.99905,0,,0.37147,0.68166,10.78386,1.00532,1,0.72532,0.68850,10.45519,1.01456,1,
22,Butterfly6_vib_p_ECDB_1680x1050,116,1.90485,484757891312,0.18617,0.83096,1.47774,0.42711,5,1,0.22761,0.85227,1,0.00000,0.99905,0,,0.37331,0.68631,12.25236,1.00016,1,0.73002,0.69288,10.80136,1.01056,1,
22,Butterfly6_vib_p_ECDB_1680x1050,136,2.23345,484759043878,0.65380,0.72840,1.97083,0.26261,6,1,0.67693,0.72151,1,0.00000,0.99905,0,,0.39097,0.68599,11.79908,1.04369,1,0.74625,0.69165,10.79106,1.03779,1,
22,Butterfly6_vib_p_ECDB_1680x1050,158,2.59458,484760310589,0.67634,0.72686,2.24976,0.34482,7,1,0.70146,0.57819,1,0.00000,0.99905,0,,0.39135,0.67837,12.05634,1.01108,1,0.74701,0.68510,11.05978,1.01063,1,
