MEDIA_ID,MEDIA_NAME,CNT,TIME(2016/10/24 20:39:46.405),TIMETICK(f=3507539),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,
0,blankscreen_1680x1050,24,0.39464,486993361230,0.42750,0.18490,0.00000,0.39464,1,1,0.44932,0.24738,1,0.00000,0.99905,0,,0.25015,0.46943,16.65138,0.99934,1,0.63084,0.45786,16.05682,1.00280,1,
0,blankscreen_1680x1050,83,1.36384,486996760736,0.43966,0.25189,0.41130,0.95254,2,1,0.46420,0.28484,1,0.02857,0.88000,0,,0.25329,0.46284,13.96863,0.99060,1,0.63341,0.44847,13.60253,0.98509,1,
0,blankscreen_1680x1050,128,2.10310,486999353714,0.43785,0.25527,1.67584,0.42726,3,1,0.43436,0.13679,0,0.02857,0.88000,0,,0.25649,0.46067,12.13412,1.00837,0,0.63626,0.45295,12.48217,1.00732,0,
0,blankscreen_1680x1050,161,2.64545,487001256028,0.38531,0.33443,2.41526,0.23019,4,1,0.06465,0.59666,1,0.02857,0.88000,0,,0.24233,0.47521,14.76211,1.03418,1,0.62091,0.46406,14.00209,1.03312,1,
0,blankscreen_1680x1050,177,2.91036,487002185224,0.27054,0.41808,2.71128,0.19908,5,1,0.47375,0.26214,1,0.02857,0.88000,0,,0.25798,0.46114,13.41040,1.00960,1,0.63703,0.45216,11.92171,1.01819,1,
0,blankscreen_1680x1050,215,3.53213,487004366105,0.44119,0.25618,2.97382,0.55831,6,1,0.15610,0.35003,1,0.02857,0.88000,0,,0.24678,0.46799,9.80778,0.99934,1,0.63161,0.45553,11.14102,0.99829,0,
0,blankscreen_1680x1050,260,4.27252,487006963026,0.44620,0.29006,3.89401,0.37851,7,1,0.27287,0.14460,1,0.02857,0.88000,0,,0.24729,0.46758,11.21245,1.00837,1,0.63053,0.45457,6.69115,1.00732,1,
0,crosshairs_1680x1050,306,5.03982,487009654371,0.43669,0.28677,4.63306,0.40676,8,1,0.48269,0.18332,0,0.02857,0.88000,0,,0.25095,0.46370,8.95529,1.00837,0,0.62933,0.45596,9.88481,1.00732,0,
0,crosshairs_1680x1050,306,5.03982,487009654371,0.43669,0.28677,4.63306,0.40676,8,1,0.48269,0.18332,0,0.02857,0.88000,0,,0.25095,0.46370,8.95529,1.00837,0,0.62933,0.45596,9.88481,1.00732,0,
9,Butterfly5_vib_p_ECBD_1680x1050,45,0.73967,487019004292,0.84897,-0.67195,0.59165,0.14802,2,1,0.94560,-0.58626,1,0.02857,0.88000,0,,0.02099,0.83747,7.59895,1.00837,1,0.62933,0.45596,9.88481,1.00732,0,
