MEDIA_ID,MEDIA_NAME,CNT,TIME(2016/10/24 20:17:28.801),TIMETICK(f=3507539),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,
0,blankscreen_1680x1050,0,0.00000,482307777118,0.00000,0.00000,0.00000,0.00000,1,0,0.38123,1.31087,0,0.01012,0.64190,0,,0.29611,0.88136,9.43488,0.95552,0,0.64549,0.85306,11.91289,0.95894,0,
0,blankscreen_1680x1050,54,0.88727,482310889272,0.48945,0.38183,0.21333,0.67395,2,1,0.40794,0.37178,1,0.02560,0.78286,0,,0.30582,0.83033,13.22049,1.00394,1,0.64178,0.81251,13.45363,1.00219,1,
0,blankscreen_1680x1050,75,1.23691,482312115627,0.40736,0.38366,0.90991,0.32700,3,1,0.18970,0.57801,1,0.02560,0.78286,0,,0.30064,0.83586,11.24096,0.98288,1,0.63720,0.81706,14.53240,0.98112,1,
0,blankscreen_1680x1050,92,1.51153,482313078871,0.22238,0.53771,1.29790,0.21362,4,1,0.39830,0.40213,1,0.02560,0.78286,0,,0.29884,0.83013,13.19659,1.02159,1,0.63399,0.81188,14.21397,1.03047,1,
0,blankscreen_1680x1050,110,1.80709,482314115579,0.45122,0.34054,1.57713,0.22997,5,1,0.53342,0.29902,1,0.02560,0.78286,0,,0.30445,0.82336,13.40211,0.99310,1,0.63932,0.80612,13.22015,0.99183,1,
0,blankscreen_1680x1050,182,2.98979,482318263937,0.46666,0.26344,1.82362,1.16617,6,1,0.42414,0.19802,1,0.02560,0.78286,0,,0.30178,0.82779,13.30365,1.04315,1,0.63501,0.81238,13.70280,1.04073,1,
0,blankscreen_1680x1050,207,3.40277,482319712463,0.43111,0.23573,3.00637,0.39639,7,1,0.28650,0.41277,0,0.02560,0.78286,0,,0.30321,0.82135,13.44098,1.02479,0,0.63864,0.80939,14.47590,1.03367,0,
0,blankscreen_1680x1050,265,4.35380,482323048245,0.41357,0.29132,3.66346,0.69034,8,1,0.37344,0.35724,1,0.02560,0.78286,0,,0.30699,0.82417,13.32617,0.99297,1,0.64170,0.81117,14.63551,0.99668,1,
0,blankscreen_1680x1050,390,6.40694,482330249730,0.35355,0.29386,4.37018,2.03676,9,1,0.25120,0.33819,1,0.02560,0.78286,0,,0.29730,0.81828,14.91535,1.05913,1,0.63085,0.80056,16.22210,1.06284,1,
0,blankscreen_1680x1050,413,6.78497,482331575667,0.26690,0.34552,6.42363,0.36133,10,1,0.26429,0.41388,1,0.02560,0.78286,0,,0.29136,0.82473,14.99355,1.03165,1,0.62449,0.80624,16.72162,1.02378,1,
